time,x,y,z
53.016,7.21175140217868,1.4470397537864472,30.795077920626795
53.018,7.0969659873913,1.3834913731868093,30.651468102295162
53.02,6.983226238563142,1.3230618482669434,30.507429220103806
53.022,6.870572464406125,1.2656762592792643,30.36303713237449
53.024,6.759042686675402,1.2112591872908107,30.218363905644328
53.026,6.6486726773760685,1.1597348980012674,30.073477913340625
53.028,6.539495998839703,1.1110275145348036,29.92844393873138
53.03,6.431544046303765,1.0650611796468523,29.78332328122766
53.032000000000004,6.324846092727448,1.021760207595353,29.638173865327097
53.034,6.219429335633841,0.9810492257826008,29.493050351641894
53.036,6.115318945730078,0.9428533064606223,29.348004249397764
53.038000000000004,6.012538117080047,0.9070980887873928,29.203084029856637
53.04,5.911108118603701,0.8737098915346904,29.058335240145627
53.042,5.81104834669819,0.8426158167682677,28.913800617031093
53.044000000000004,5.712376378786331,0.8137438448329554,28.769520200217368
53.046,5.615108027598969,0.7870229209812807,28.625531444775675
53.048,5.519257396019212,0.7623830339920034,28.481869332362816
53.050000000000004,5.42483693231659,0.7397552871492493,28.338566480905158
53.052,5.331857485627534,0.7190719618981096,28.195653252498467
53.054,5.240328361521396,0.7002665745650788,28.053157859249023
53.056000000000004,5.150257377529832,0.6832739264769491,27.91110646686828
53.058,5.061650918499493,0.6680301478377421,27.76952329581327
53.06,4.974513991660652,0.6544727356966316,27.628430719833556
53.062,4.88885028130426,0.6425405863477139,27.487849361794225
53.064,4.804662202960549,0.632174022490172,27.347798186655528
53.066,4.721950956997271,0.6233148154716303,27.208294591538433
53.068,4.640716581549197,0.6159062029204059,27.069354492802567
53.07,4.560958004704876,0.6098929020748782,26.93099241009265
53.072,4.482673095884858,0.6052211191050354,26.793221547328503
53.074,4.405858716348417,0.6018385546979972,26.656053870620173
53.076,4.330510768775869,0.5996944061831206,26.519500183111788
53.078,4.256624245881641,0.5987393664541841,26.38357019677243
53.08,4.184193278009318,0.5989256199496928,26.248272601151513
53.082,4.11321117968025,0.6002068359015902,26.113615129137248
53.084,4.043670495061992,0.6025381591040565,25.979604619767947
53.086,3.975563042329488,0.6058761984029055,25.84624707813977
53.088,3.9088799568979424,0.6101790131201609,25.713547732474588
53.09,3.843611733514691,0.6154060975984863,25.581511088417425
53.092,3.779748267192166,0.6215183640519433,25.4501409806251
53.094,3.7172788929754113,0.6284781238960379,25.3194406217249
53.096000000000004,3.656192424540832,0.6362490677190129,25.189412648725458
53.098,3.596477191619572,0.644796244048938,25.060059166951635
53.1,3.538121076248911,0.6540860370594043,24.931381791590866
53.102000000000004,3.481111547856722,0.6640861433492038,24.8033816869389
53.104,3.425435697181429,0.674765547922481,24.67605960342207
53.106,3.37108026903779,0.6860944994873663,24.549415912485955
53.108000000000004,3.318031693940635,0.6980444851829073,24.42345063944016
53.11,3.266276118595377,0.7105882048374943,24.29816349433659
53.112,3.215799435271264,0.7236995448538505,24.17355390097022
53.114000000000004,3.166587310074536,0.7373535518086098,24.049621024090012
53.116,3.1186252101351846,0.7515264058491821,23.92636379489482
53.118,3.0718984297272756,0.7661953939632834,23.80378093489931
53.120000000000005,3.0263921153435773,0.7813388831904342,23.681870978253496
53.122,2.9820912897416685,0.7969362938405851,23.560632292585563
53.124,2.938980874984217,0.8129680727784423,23.440063098447844
53.126,2.897045714496657,0.8294156668269065,23.32016148744373
53.128,2.856270594160772,0.8462614963403734,23.20092543909636
53.13,2.8166402624715987,0.8634889289911152,23.08235283654106
53.132,2.778139449777123,0.8810822538109683,22.96444148109784
53.134,2.740752886625884,0.8990266555246754,22.847189105792737
53.136,2.7044653212474263,0.9173081892075424,22.730593387893933
53.138,2.6692615361870398,0.9359137552983869,22.61465196051492
53.14,2.635126364120159,0.9548310749938789,22.49936242334583
53.142,2.602044702871451,0.9740486660473352,22.38472235257181
53.144,2.5700015296603937,0.9935558189940298,22.270729310023498
53.146,2.5389819145984234,1.0133425738207464,22.157380851613905
53.148,2.508971033462398,1.0333996970948016,22.04467453511326
53.15,2.47995417976592,1.0537186595674122,21.932607927300495
53.152,2.4519167761530056,1.074291614262355,21.82117861053862
53.154,2.424844385138065,1.0951113750588575,21.710384188819184
53.156,2.3987227192132075,1.1161713957778323,21.60022229330803
53.158,2.3735376503463557,1.1374657497770047,21.490690587433523
53.160000000000004,2.349275218893186,1.158989110058844,21.381786771556204
53.162,2.3259216419429656,1.1807367298958926,21.273508587246464
53.164,2.3034633211207245,1.2027044239747313,21.165853821205683
53.166000000000004,2.2818868498674134,1.2248885500586004,21.058820308864295
53.168,2.2611790202172313,1.247285991169681,20.95240593767831
53.17,2.24132682909312,1.2698941382889744,20.84660865015461
53.172000000000004,2.222317484140805,1.2927108735707338,20.741426446633646
53.174,2.2041384091193663,1.3157345540697354,20.63685738784653
53.176,2.1867772488679553,1.3389639959767607,20.53289959727245
53.178000000000004,2.1702218738675594,1.3623984593569385,20.429551263320697
53.18,2.1544603844146475,1.3860376333871467,20.32681064135051
53.182,2.139481114424763,1.4098816220859653,20.224676055550688
53.184000000000005,2.1252726348835913,1.4339309305290406,20.123145900699694
53.186,2.111823756960987,1.4581864515445992,20.02221864381609
53.188,2.099123534804651,1.482649452881144,19.92189282571795
53.19,2.087161268029462,1.5073215648388747,19.82216706250928
53.192,2.075926503916487,1.532204768359088,19.723040046997884
53.194,2.065409039337716,1.5573013835607459,19.624510550068152
53.196,2.0555989224196467,1.5826140587179378,19.52657742201163
53.198,2.0464864539600125,1.608145759668703,19.429239593830065
53.2,2.0380621886112404,1.6338997596455143,19.332496078524414
53.202,2.0303169358429174,1.6598796295200136,19.236345972373297
53.204,2.0232417606960995,1.6860892284520375,19.14078845621312
53.206,2.016827984341693,1.712532694932797,19.045822796731517
53.208,2.0110671844540216,1.7392144382144958,18.95144834777592
53.21,2.00595119541108,1.7661391301161207,18.8576645516879
